"_rdsrcinstid_","cycle_name","entity_id","analysis_run_name","reporting_dt","engine_schema","krm_run_id","krm_run_description","txn_id","prod_id","currency","tp_id","alt_param_id","yc_name","tp_class","tp_model_desc","a01","a02","a03","a04","a06","a07","sas_map_id","cut08","al_flag","signed_par_bal","cur_grs_rt","cust_inc","tp_org","tp_adj_total","tp_final","tp_inc","margin","issue_dt","mat_dt","yc_dt","start_dt","end_dt","duration","avg_life","tp_results"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","526950620031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","Fixed","          -1","-14078471.11","       1.125","   -158382.8","    1.254748","           0","    1.254748","   176649.33","    18266.53","05DEC2021:00:00:00.000000","19SEP2025:00:00:00.000000","06DEC2021:00:00:00.000000","06DEC2021:00:00:00.000000","19SEP2025:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","75116820031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","Fixed","          -1","   -28156.94","        5.21","    -1466.98","    0.120642","           0","    0.120642","       33.97","    -1433.01","20NOV2021:00:00:00.000000","23JAN2022:00:00:00.000000","22NOV2021:00:00:00.000000","22NOV2021:00:00:00.000000","24JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","TERM_DEP_RTL_00041200114","        2111","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Deposits","Retail Deposits","Retail Non-Interest Bearing Deposits","United States of America","Washington","US-53","Fixed","          -1","-717742996.5","       0.409"," -2935568.86","    2.517554","           0","    2.517554"," 18069567.52"," 15133998.66","29APR2019:00:00:00.000000","25NOV2022:00:00:00.000000","29APR2019:00:00:00.000000","29APR2019:00:00:00.000000","25NOV2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","37079520031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","USDSWAP3M","          -1","    -2815.69","        0.45","      -12.67","    0.168239","           0","    0.168239","        4.74","       -7.93","14NOV2021:00:00:00.000000","25OCT2032:00:00:00.000000","15NOV2021:00:00:00.000000","15NOV2021:00:00:00.000000","31MAR2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5465947200123","        2220","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Certificates of Deposit","Certificates of Deposit","United States of America","Washington","US-53","USDSWAP3M","          -1","-15413131.66","    0.920068","  -141811.29","    0.168239","           0","    0.168239","     25930.9","  -115880.39","03APR2021:00:00:00.000000","15MAR2028:00:00:00.000000","15NOV2021:00:00:00.000000","15NOV2021:00:00:00.000000","31MAR2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","453827220031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","USDSWAP3M","          -1","   -84470.83","    2.259557","    -1908.67","    0.185612","           0","    0.185612","      156.79","    -1751.88","23NOV2021:00:00:00.000000","07JUL2022:00:00:00.000000","26NOV2021:00:00:00.000000","26NOV2021:00:00:00.000000","31MAR2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","439324220031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","Fixed","          -1","  -703923.56","        1.82","   -12811.41","    1.396716","           0","    1.396716","     9831.81","     -2979.6","25NOV2021:00:00:00.000000","16NOV2026:00:00:00.000000","26NOV2021:00:00:00.000000","26NOV2021:00:00:00.000000","16NOV2026:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","6839224100321","        1211","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","AFS Securities","AFS Securities - Fixed","United States of America","Washington","US-53","Fixed","           1"," 134936131.4","        0.01","    13493.61","    2.777789","           0","    2.777789"," -3748241.02","  -3734747.4","31DEC2018:00:00:00.000000","15MAR2024:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","15MAR2024:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","604380420031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","Fixed","          -1","  -844708.27","        0.25","    -2111.77","    1.282772","           0","    1.282772","    10835.68","     8723.91","14DEC2021:00:00:00.000000","30JUL2025:00:00:00.000000","14DEC2021:00:00:00.000000","14DEC2021:00:00:00.000000","30JUL2025:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","712978820031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","Fixed","          -1","  -281569.42","        0.04","     -112.63","    1.318603","           0","    1.318603","     3712.78","     3600.16","27DEC2021:00:00:00.000000","13OCT2025:00:00:00.000000","27DEC2021:00:00:00.000000","27DEC2021:00:00:00.000000","13OCT2025:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","683460720031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","Fixed","          -1"," -1407847.11","        0.01","     -140.78","    1.003885","           0","    1.003885","    14133.17","    13992.38","27DEC2021:00:00:00.000000","15MAR2024:00:00:00.000000","27DEC2021:00:00:00.000000","27DEC2021:00:00:00.000000","15MAR2024:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","682212920031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","Fixed","          -1","  -281569.42","        0.42","    -1182.59","    1.695357","           0","    1.695357","     4773.61","     3591.02","23DEC2021:00:00:00.000000","12MAR2029:00:00:00.000000","23DEC2021:00:00:00.000000","23DEC2021:00:00:00.000000","12MAR2029:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","653662420031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","Fixed","          -1","-21117706.67","       0.375","    -79191.4","    1.560152","           0","    1.560152","   329468.32","   250276.92","23DEC2021:00:00:00.000000","01SEP2027:00:00:00.000000","23DEC2021:00:00:00.000000","23DEC2021:00:00:00.000000","01SEP2027:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","6435282100424","        1231","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","Traded Securities","Traded Securities - Fixed","United States of America","Washington","US-53","Fixed","           1"," 51296974.45","           0","           0","    3.044588","           0","    3.044588"," -1561781.53"," -1561781.53","31DEC2018:00:00:00.000000","15AUG2030:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","15AUG2030:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5398995100522","        1231","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","Traded Securities","Traded Securities - Fixed","United States of America","Washington","US-53","Fixed","           1"," 76943521.59","         6.5","   5001328.9","    2.731911","           0","    2.731911"," -2102028.53","  2899300.37","31DEC2018:00:00:00.000000","17JAN2023:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","17JAN2023:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","609676720031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","Fixed","          -1","-14078471.11","        0.25","   -35196.18","    1.114495","           0","    1.114495","   156903.86","   121707.68","14DEC2021:00:00:00.000000","16SEP2024:00:00:00.000000","14DEC2021:00:00:00.000000","14DEC2021:00:00:00.000000","16SEP2024:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","4550832100424","        1231","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","Traded Securities","Traded Securities - Fixed","United States of America","Washington","US-53","Fixed","           1","   184669108","       0.467","   862404.73","    2.786096","           0","    2.786096"," -5145058.63","  -4282653.9","31DEC2018:00:00:00.000000","15MAY2024:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","15MAY2024:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","384698100424","        1231","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","Traded Securities","Traded Securities - Fixed","United States of America","Washington","US-53","Fixed","           1"," 24585613.91","        1.02","   250773.26","    2.934696","           0","    2.934696","  -721513.03","  -470739.77","31DEC2018:00:00:00.000000","04JUL2027:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","04JUL2027:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","596114320031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","Fixed","          -1","-28156942.22","       0.625","  -175980.89","    1.117345","           0","    1.117345","   314610.19","    138629.3","09DEC2021:00:00:00.000000","28AUG2024:00:00:00.000000","09DEC2021:00:00:00.000000","09DEC2021:00:00:00.000000","28AUG2024:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","6737754100323","        1221","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","HTM Securities","HTM Securities - Fixed","United States of America","Washington","US-53","Fixed","           1","  4299680511","        0.01","   429968.05","     2.73183","           0","     2.73183","-117459962.1","-117029994.1","31DEC2018:00:00:00.000000","16JAN2023:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","16JAN2023:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5884359100321","        1212","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","AFS Securities","AFS Securities - Floating","United States of America","Washington","US-53","USDSWAP3M","           1"," 64769343.07","    3.551587","  2300339.57","    0.174131","           0","    0.174131","   -112783.5","  2187556.06","31DEC2018:00:00:00.000000","12MAR2027:00:00:00.000000","12NOV2021:00:00:00.000000","12NOV2021:00:00:00.000000","31MAR2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","6928702100321","        1211","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","AFS Securities","AFS Securities - Fixed","United States of America","Washington","US-53","Fixed","           1"," 269872262.8","        0.15","   404808.39","    2.887892","           0","    2.887892"," -7793619.49"," -7388811.09","31DEC2018:00:00:00.000000","20MAY2026:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","20MAY2026:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","520314320031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","Fixed","          -1","  -281569.42","       1.655","    -4659.97","    1.414859","           0","    1.414859","     3983.81","     -676.16","05DEC2021:00:00:00.000000","24MAY2027:00:00:00.000000","05DEC2021:00:00:00.000000","05DEC2021:00:00:00.000000","24MAY2027:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","6753586100224","        1211","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","AFS Securities","AFS Securities - Fixed","United States of America","Washington","US-53","Fixed","           1"," 879717699.9","           0","           0","    2.736324","           0","    2.736324","-24071926.55","-24071926.55","31DEC2018:00:00:00.000000","10MAR2023:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","10MAR2023:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","4972499100321","        1211","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","AFS Securities","AFS Securities - Fixed","United States of America","Washington","US-53","Fixed","           1"," 64769343.07","         0.6","   388616.06","     2.83988","           0","     2.83988"," -1839371.62"," -1450755.56","31DEC2018:00:00:00.000000","23MAY2025:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","23MAY2025:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","657487220031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","Fixed","          -1","  -281569.42","        0.02","      -56.31","    0.793685","           0","    0.793685","     2234.77","     2178.46","23DEC2021:00:00:00.000000","27SEP2023:00:00:00.000000","23DEC2021:00:00:00.000000","23DEC2021:00:00:00.000000","27SEP2023:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","384733100224","        1211","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","AFS Securities","AFS Securities - Fixed","United States of America","Washington","US-53","Fixed","           1","  2492533483","       0.845"," 21061907.93","    3.056826","           0","    3.056826","-76192411.57","-55130503.64","31DEC2018:00:00:00.000000","04JAN2031:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","04JAN2031:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","4457880100424","        1231","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","Traded Securities","Traded Securities - Fixed","United States of America","Washington","US-53","Fixed","           1"," 20518789.78","    0.111437","    22865.52","    2.884039","           0","    2.884039","   -591769.9","  -568904.38","31DEC2018:00:00:00.000000","15APR2026:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","15APR2026:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","6001031100224","        1211","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","AFS Securities","AFS Securities - Fixed","United States of America","Washington","US-53","Fixed","           1"," 586478466.6","           0","           0","    2.809154","           0","    2.809154"," -16475083.3"," -16475083.3","31DEC2018:00:00:00.000000","18OCT2024:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","18OCT2024:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","565257320031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","Fixed","          -1","-35196177.78","         0.5","  -175980.89","    0.725726","           0","    0.725726","   255427.81","    79446.92","05DEC2021:00:00:00.000000","28AUG2023:00:00:00.000000","06DEC2021:00:00:00.000000","06DEC2021:00:00:00.000000","28AUG2023:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","4950600100321","        1211","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","AFS Securities","AFS Securities - Fixed","United States of America","Washington","US-53","Fixed","           1"," 64769343.07","         0.5","   323846.72","    2.876447","           0","    2.876447"," -1863055.83"," -1539209.11","31DEC2018:00:00:00.000000","02FEB2026:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","02FEB2026:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","4096367100321","        1211","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","AFS Securities","AFS Securities - Fixed","United States of America","Washington","US-53","Fixed","           1"," 53974452.55","       3.107","  1676986.24","    2.981457","           0","    2.981457"," -1609225.09","    67761.15","31DEC2018:00:00:00.000000","22AUG2028:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","22AUG2028:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","4001870100321","        1211","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","AFS Securities","AFS Securities - Fixed","United States of America","Washington","US-53","Fixed","           1"," 269872262.8","           2","  5397445.26","    2.736591","           0","    2.736591"," -7385300.06","  -1987854.8","31DEC2018:00:00:00.000000","13MAR2023:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","13MAR2023:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","3879030100424","        1231","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","Traded Securities","Traded Securities - Fixed","United States of America","Washington","US-53","Fixed","           1"," 30778184.67","       0.474","    145888.6","    3.336124","           0","    3.336124"," -1026798.41","  -880909.81","31DEC2018:00:00:00.000000","04JUL2044:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","04JUL2044:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","434927820031","        2420","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","United States of America","Washington","US-53","Fixed","          -1","   -84470.83","         6.1","    -5152.72","    1.138567","           0","    1.138567","      961.76","    -4190.96","25NOV2021:00:00:00.000000","07OCT2024:00:00:00.000000","25NOV2021:00:00:00.000000","25NOV2021:00:00:00.000000","07OCT2024:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","3678500100224","        1211","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Investments","AFS Securities","AFS Securities - Fixed","United States of America","Washington","US-53","Fixed","           1"," 376812414.8","       0.407","  1533626.53","    2.873522","           0","    2.873522","-10827787.64"," -9294161.11","31DEC2018:00:00:00.000000","04JAN2026:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","04JAN2026:00:00:00.000000","           .","           .","Calculated"
